receipt_id,store_id,vendor_id,purchase_order_id,receipt_timestamp,sku_id,quantity_ordered,quantity_received,quantity_damaged_on_arrival,received_by_employee_id
375,1,12,PO-00000375,2025-03-02 00:00:00,108,12,12,0,10001
376,1,8,PO-00000376,2025-03-02 00:00:00,20,24,24,0,10001
377,1,5,PO-00000377,2025-03-02 00:00:00,149,12,12,0,10001
378,1,12,PO-00000378,2025-03-02 00:00:00,120,12,12,0,10001
379,1,1,PO-00000379,2025-03-02 00:00:00,85,48,48,0,10001
380,1,1,PO-00000380,2025-03-02 00:00:00,157,24,24,0,10001
381,1,2,PO-00000381,2025-03-02 00:00:00,2,48,48,0,10001
382,1,8,PO-00000382,2025-03-02 00:00:00,44,12,12,0,10001
383,1,10,PO-00000383,2025-03-02 00:00:00,106,12,12,0,10001
384,1,4,PO-00000384,2025-03-02 00:00:00,40,24,24,0,10001
385,1,8,PO-00000385,2025-03-02 00:00:00,56,12,12,0,10001
386,1,11,PO-00000386,2025-03-02 00:00:00,191,12,12,0,10001
387,1,8,PO-00000387,2025-03-02 00:00:00,116,12,12,0,10001
388,1,9,PO-00000388,2025-03-02 00:00:00,69,12,12,0,10001
389,1,3,PO-00000389,2025-03-02 00:00:00,51,48,43,0,10001
390,1,7,PO-00000390,2024-11-27 00:00:00,139,24,24,0,10001
391,1,11,PO-00000391,2024-11-27 00:00:00,59,12,12,0,10001
392,1,5,PO-00000392,2024-11-27 00:00:00,185,24,24,2,10001
393,1,2,PO-00000393,2024-11-27 00:00:00,110,12,12,0,10001
394,1,3,PO-00000394,2024-11-27 00:00:00,51,12,12,0,10001
395,1,8,PO-00000395,2024-11-27 00:00:00,164,24,24,0,10001
396,1,8,PO-00000396,2024-11-27 00:00:00,188,12,12,0,10001
397,1,12,PO-00000397,2024-11-27 00:00:00,120,24,24,0,10001
398,1,7,PO-00000398,2024-11-27 00:00:00,43,24,24,0,10001
399,1,6,PO-00000399,2024-11-27 00:00:00,162,24,24,0,10001
400,1,10,PO-00000400,2024-11-27 00:00:00,190,12,12,0,10001
401,1,8,PO-00000401,2024-11-27 00:00:00,92,24,24,0,10001
402,1,4,PO-00000402,2024-11-27 00:00:00,100,24,24,0,10001
403,1,4,PO-00000403,2024-11-27 00:00:00,76,24,24,0,10001
404,1,4,PO-00000404,2024-11-27 00:00:00,40,24,24,0,10001
405,1,4,PO-00000405,2024-11-27 00:00:00,16,24,24,2,10001
406,1,12,PO-00000406,2024-11-27 00:00:00,84,24,24,0,10001
407,1,5,PO-00000407,2024-11-27 00:00:00,113,24,24,0,10001
408,1,1,PO-00000408,2024-11-27 00:00:00,73,24,24,2,10001
409,1,7,PO-00000409,2024-11-27 00:00:00,199,24,24,0,10001
410,1,8,PO-00000410,2024-11-27 00:00:00,80,12,12,0,10001
411,1,1,PO-00000411,2024-11-27 00:00:00,109,24,24,0,10001
412,1,8,PO-00000412,2025-04-18 00:00:00,92,12,12,0,10001
413,1,8,PO-00000413,2025-04-18 00:00:00,140,24,24,0,10001
414,1,12,PO-00000414,2025-04-18 00:00:00,12,24,24,0,10001
415,1,11,PO-00000415,2025-04-18 00:00:00,155,12,12,0,10001
416,1,5,PO-00000416,2025-04-18 00:00:00,125,12,12,2,10001
417,1,5,PO-00000417,2025-04-18 00:00:00,65,12,12,0,10001
418,1,11,PO-00000418,2025-04-18 00:00:00,143,24,24,0,10001
419,1,12,PO-00000419,2025-04-18 00:00:00,36,24,24,0,10001
420,1,4,PO-00000420,2025-04-18 00:00:00,28,24,24,0,10001
421,1,6,PO-00000421,2025-04-18 00:00:00,66,24,24,0,10001
422,1,8,PO-00000422,2025-04-18 00:00:00,8,12,12,0,10001
423,1,10,PO-00000423,2025-04-18 00:00:00,106,24,24,0,10001
424,1,2,PO-00000424,2025-04-18 00:00:00,2,12,12,0,10001
425,1,6,PO-00000425,2025-04-18 00:00:00,114,24,24,0,10001
426,1,4,PO-00000426,2025-04-18 00:00:00,64,24,24,0,10001
427,1,9,PO-00000427,2024-11-08 00:00:00,69,48,48,0,10001
428,1,4,PO-00000428,2024-11-08 00:00:00,124,24,24,2,10001
429,1,9,PO-00000429,2024-11-08 00:00:00,153,12,10,0,10001
430,1,2,PO-00000430,2024-11-08 00:00:00,50,12,12,0,10001
431,1,10,PO-00000431,2024-11-08 00:00:00,142,12,12,0,10001
432,1,2,PO-00000432,2024-11-08 00:00:00,38,48,48,0,10001
433,1,5,PO-00000433,2024-11-08 00:00:00,17,12,12,0,10001
434,1,11,PO-00000434,2024-11-08 00:00:00,131,24,24,0,10001
435,1,4,PO-00000435,2024-11-08 00:00:00,148,24,24,0,10001
436,1,2,PO-00000436,2024-11-08 00:00:00,26,12,12,0,10001
437,1,3,PO-00000437,2024-11-08 00:00:00,135,12,12,0,10001
438,1,12,PO-00000438,2024-11-08 00:00:00,84,48,48,0,10001
439,1,7,PO-00000439,2024-11-08 00:00:00,19,12,12,0,10001
440,1,6,PO-00000440,2024-11-08 00:00:00,30,12,12,0,10001
441,1,1,PO-00000441,2024-11-08 00:00:00,61,24,24,0,10001
442,1,8,PO-00000442,2024-11-08 00:00:00,56,24,24,0,10001
443,1,7,PO-00000443,2024-11-18 00:00:00,31,24,24,0,10001
444,1,1,PO-00000444,2024-11-18 00:00:00,49,24,24,0,10001
445,1,2,PO-00000445,2024-11-18 00:00:00,74,24,24,0,10001
446,1,10,PO-00000446,2024-11-18 00:00:00,166,24,24,0,10001
447,1,7,PO-00000447,2024-11-18 00:00:00,199,24,24,0,10001
448,1,10,PO-00000448,2024-11-18 00:00:00,154,24,24,0,10001
449,1,7,PO-00000449,2024-11-18 00:00:00,67,24,24,0,10001
450,1,6,PO-00000450,2024-11-18 00:00:00,126,12,12,0,10001
451,1,4,PO-00000451,2024-11-18 00:00:00,52,48,48,0,10001
452,1,11,PO-00000452,2024-11-18 00:00:00,167,12,12,0,10001
453,1,10,PO-00000453,2024-11-18 00:00:00,118,12,6,0,10001
454,1,5,PO-00000454,2024-11-18 00:00:00,53,48,48,0,10001
455,1,9,PO-00000455,2024-11-18 00:00:00,9,12,6,0,10001
456,1,2,PO-00000456,2024-11-18 00:00:00,146,12,12,0,10001
457,1,4,PO-00000457,2024-11-18 00:00:00,16,24,24,0,10001
458,1,8,PO-00000458,2024-11-18 00:00:00,188,24,24,0,10001
459,1,10,PO-00000459,2024-11-18 00:00:00,190,24,24,0,10001
460,1,7,PO-00000460,2024-11-18 00:00:00,115,24,24,0,10001
461,1,5,PO-00000461,2024-11-18 00:00:00,113,24,24,0,10001
462,1,2,PO-00000462,2024-11-18 00:00:00,38,24,21,0,10001
463,1,1,PO-00000463,2024-11-18 00:00:00,157,12,12,0,10001
464,1,11,PO-00000464,2024-11-18 00:00:00,35,24,24,0,10001
465,1,12,PO-00000465,2024-11-18 00:00:00,12,48,48,0,10001
466,1,8,PO-00000466,2024-11-18 00:00:00,116,48,48,0,10001
467,1,12,PO-00000467,2024-11-18 00:00:00,24,12,12,0,10001
468,1,9,PO-00000468,2024-11-18 00:00:00,117,24,24,0,10001
469,1,5,PO-00000469,2024-11-18 00:00:00,41,12,12,0,10001
470,1,3,PO-00000470,2024-11-18 00:00:00,27,12,12,0,10001
471,1,7,PO-00000471,2024-11-18 00:00:00,55,24,24,0,10001
472,1,7,PO-00000472,2025-04-05 00:00:00,67,24,24,0,10001
473,1,4,PO-00000473,2025-04-05 00:00:00,76,12,12,0,10001
474,1,4,PO-00000474,2025-04-05 00:00:00,100,24,24,0,10001
475,1,2,PO-00000475,2025-04-05 00:00:00,170,48,48,0,10001
476,1,5,PO-00000476,2025-04-05 00:00:00,5,12,12,0,10001
477,1,9,PO-00000477,2025-04-05 00:00:00,69,12,12,0,10001
478,1,6,PO-00000478,2025-04-05 00:00:00,186,24,24,0,10001
479,1,12,PO-00000479,2025-04-05 00:00:00,168,12,12,0,10001
480,1,9,PO-00000480,2025-04-05 00:00:00,165,12,12,0,10001
481,1,9,PO-00000481,2025-04-05 00:00:00,141,24,24,0,10001
482,1,8,PO-00000482,2025-04-05 00:00:00,44,24,24,0,10001
483,1,8,PO-00000483,2025-04-05 00:00:00,116,12,12,0,10001
484,1,6,PO-00000484,2025-04-05 00:00:00,102,48,48,0,10001
485,1,2,PO-00000485,2025-04-05 00:00:00,158,24,24,0,10001
486,1,9,PO-00000486,2025-04-05 00:00:00,33,24,24,0,10001
487,1,1,PO-00000487,2025-04-05 00:00:00,157,24,24,0,10001
488,1,11,PO-00000488,2025-04-05 00:00:00,179,12,12,0,10001
489,1,1,PO-00000489,2025-04-05 00:00:00,121,24,24,0,10001
490,1,10,PO-00000490,2025-04-05 00:00:00,94,24,24,0,10001
491,1,2,PO-00000491,2025-01-26 00:00:00,74,24,24,0,10001
492,1,5,PO-00000492,2025-01-26 00:00:00,89,48,48,0,10001
493,1,7,PO-00000493,2025-01-26 00:00:00,19,12,12,0,10001
494,1,5,PO-00000494,2025-01-26 00:00:00,137,12,12,0,10001
495,1,1,PO-00000495,2025-01-26 00:00:00,169,12,12,0,10001
496,1,1,PO-00000496,2025-01-26 00:00:00,85,24,24,0,10001
497,1,8,PO-00000497,2025-01-26 00:00:00,56,12,12,0,10001
498,1,4,PO-00000498,2025-01-26 00:00:00,196,24,24,0,10001
499,1,1,PO-00000499,2025-01-26 00:00:00,73,24,24,0,10001
500,1,4,PO-00000500,2025-01-26 00:00:00,100,48,48,0,10001
501,1,11,PO-00000501,2025-01-26 00:00:00,191,24,24,0,10001
502,1,8,PO-00000502,2025-01-26 00:00:00,44,12,12,0,10001
503,1,7,PO-00000503,2025-01-26 00:00:00,151,12,12,0,10001
504,1,8,PO-00000504,2025-01-26 00:00:00,188,12,12,0,10001
505,1,7,PO-00000505,2025-01-26 00:00:00,55,24,24,0,10001
506,1,10,PO-00000506,2025-01-31 00:00:00,94,12,12,0,10001
507,1,5,PO-00000507,2025-01-31 00:00:00,89,24,24,0,10001
508,1,1,PO-00000508,2025-01-31 00:00:00,157,12,12,0,10001
509,1,3,PO-00000509,2025-01-31 00:00:00,15,24,24,0,10001
510,1,6,PO-00000510,2025-01-31 00:00:00,114,24,24,0,10001
511,1,12,PO-00000511,2025-01-31 00:00:00,168,24,24,0,10001
512,1,5,PO-00000512,2025-01-31 00:00:00,29,48,48,0,10001
513,1,12,PO-00000513,2025-01-31 00:00:00,120,48,48,0,10001
514,1,6,PO-00000514,2025-01-31 00:00:00,42,12,12,0,10001
515,1,12,PO-00000515,2025-01-31 00:00:00,108,24,24,0,10001
516,1,10,PO-00000516,2025-01-31 00:00:00,82,24,24,0,10001
517,1,8,PO-00000517,2025-01-31 00:00:00,44,12,12,0,10001
518,1,5,PO-00000518,2025-01-31 00:00:00,197,24,24,0,10001
519,1,8,PO-00000519,2025-01-31 00:00:00,80,12,12,0,10001
520,1,12,PO-00000520,2025-01-31 00:00:00,96,24,24,0,10001
521,1,6,PO-00000521,2025-01-31 00:00:00,90,12,12,0,10001
522,1,12,PO-00000522,2025-01-31 00:00:00,84,24,21,1,10001
523,1,8,PO-00000523,2025-04-10 00:00:00,44,12,12,0,10001
524,1,4,PO-00000524,2025-04-10 00:00:00,52,48,44,0,10001
525,1,3,PO-00000525,2025-04-10 00:00:00,159,48,48,0,10001
526,1,2,PO-00000526,2025-04-10 00:00:00,170,24,24,0,10001
527,1,6,PO-00000527,2025-04-10 00:00:00,102,24,23,0,10001
528,1,3,PO-00000528,2025-04-10 00:00:00,75,24,24,0,10001
529,1,12,PO-00000529,2025-04-10 00:00:00,144,12,12,0,10001
530,1,5,PO-00000530,2025-04-10 00:00:00,41,24,24,0,10001
531,1,4,PO-00000531,2025-04-10 00:00:00,28,24,24,0,10001
532,1,1,PO-00000532,2025-04-10 00:00:00,85,24,24,0,10001
533,1,2,PO-00000533,2025-04-10 00:00:00,50,48,48,0,10001
534,1,10,PO-00000534,2025-04-10 00:00:00,130,12,12,0,10001
535,1,3,PO-00000535,2025-04-10 00:00:00,183,48,48,0,10001
536,1,3,PO-00000536,2025-04-10 00:00:00,99,12,10,0,10001
537,1,3,PO-00000537,2025-04-10 00:00:00,51,24,24,0,10001
538,1,1,PO-00000538,2025-04-10 00:00:00,73,12,12,0,10001
539,1,9,PO-00000539,2025-04-10 00:00:00,177,24,24,0,10001
540,1,2,PO-00000540,2025-04-10 00:00:00,14,12,12,0,10001
541,1,10,PO-00000541,2025-04-10 00:00:00,70,12,12,0,10001
542,1,4,PO-00000542,2024-11-18 00:00:00,136,12,12,0,10001
543,1,12,PO-00000543,2024-11-18 00:00:00,12,12,12,0,10001
544,1,2,PO-00000544,2024-11-18 00:00:00,158,24,24,0,10001
545,1,4,PO-00000545,2024-11-18 00:00:00,40,12,12,0,10001
546,1,8,PO-00000546,2024-11-18 00:00:00,44,24,24,0,10001
547,1,4,PO-00000547,2024-11-18 00:00:00,172,24,24,0,10001
548,1,12,PO-00000548,2024-11-18 00:00:00,48,24,24,0,10001
549,1,12,PO-00000549,2024-11-18 00:00:00,144,24,24,0,10001
550,1,1,PO-00000550,2024-11-18 00:00:00,25,24,24,0,10001
551,1,3,PO-00000551,2024-11-18 00:00:00,159,24,24,0,10001
552,1,7,PO-00000552,2024-11-18 00:00:00,175,48,48,0,10001
553,1,11,PO-00000553,2024-11-18 00:00:00,155,24,24,0,10001
554,1,9,PO-00000554,2024-11-18 00:00:00,105,24,24,1,10001
555,1,4,PO-00000555,2024-11-18 00:00:00,76,24,24,0,10001
556,1,8,PO-00000556,2024-11-18 00:00:00,200,12,12,0,10001
557,1,6,PO-00000557,2024-11-18 00:00:00,66,12,12,0,10001
558,1,2,PO-00000558,2024-11-18 00:00:00,38,24,24,0,10001
559,1,9,PO-00000559,2024-11-18 00:00:00,153,24,20,2,10001
560,1,8,PO-00000560,2024-11-18 00:00:00,164,12,12,0,10001
561,1,10,PO-00000561,2025-02-23 00:00:00,46,12,12,0,10001
562,1,11,PO-00000562,2025-02-23 00:00:00,167,24,24,0,10001
563,1,10,PO-00000563,2025-02-23 00:00:00,106,24,24,0,10001
564,1,4,PO-00000564,2025-02-23 00:00:00,52,24,24,0,10001
565,1,3,PO-00000565,2025-02-23 00:00:00,171,24,24,0,10001
566,1,11,PO-00000566,2025-02-23 00:00:00,179,12,12,0,10001
567,1,5,PO-00000567,2025-02-23 00:00:00,101,48,48,0,10001
568,1,6,PO-00000568,2025-02-23 00:00:00,138,24,24,0,10001
569,1,12,PO-00000569,2025-02-23 00:00:00,168,12,12,0,10001
570,1,1,PO-00000570,2025-02-23 00:00:00,61,24,24,0,10001
571,1,7,PO-00000571,2025-02-23 00:00:00,55,12,12,0,10001
572,1,5,PO-00000572,2025-02-23 00:00:00,41,24,24,0,10001
573,1,9,PO-00000573,2025-02-23 00:00:00,33,24,24,0,10001
574,1,1,PO-00000574,2025-02-23 00:00:00,49,12,12,0,10001
575,1,2,PO-00000575,2025-02-23 00:00:00,86,12,12,0,10001
576,1,7,PO-00000576,2025-02-23 00:00:00,187,24,24,0,10001
577,1,11,PO-00000577,2025-02-23 00:00:00,119,24,24,0,10001
578,1,9,PO-00000578,2025-02-23 00:00:00,105,48,48,0,10001
579,1,7,PO-00000579,2025-02-23 00:00:00,43,24,18,0,10001
580,1,11,PO-00000580,2025-02-23 00:00:00,131,24,24,0,10001
581,1,4,PO-00000581,2025-02-23 00:00:00,28,12,11,0,10001
582,1,6,PO-00000582,2025-02-23 00:00:00,114,12,12,0,10001
583,1,12,PO-00000583,2025-02-23 00:00:00,108,48,48,2,10001
584,1,12,PO-00000584,2025-02-23 00:00:00,192,12,12,0,10001
585,1,11,PO-00000585,2025-02-23 00:00:00,191,24,24,0,10001
586,1,4,PO-00000586,2024-12-09 00:00:00,112,24,24,0,10001
587,1,7,PO-00000587,2024-12-09 00:00:00,151,12,12,0,10001
588,1,9,PO-00000588,2024-12-09 00:00:00,9,12,12,0,10001
589,1,11,PO-00000589,2024-12-09 00:00:00,131,24,24,0,10001
590,1,6,PO-00000590,2024-12-09 00:00:00,150,12,10,0,10001
591,1,9,PO-00000591,2024-12-09 00:00:00,165,24,24,0,10001
592,1,1,PO-00000592,2024-12-09 00:00:00,97,12,12,0,10001
593,1,8,PO-00000593,2024-12-09 00:00:00,176,12,12,0,10001
594,1,11,PO-00000594,2024-12-09 00:00:00,179,24,24,0,10001
595,1,9,PO-00000595,2024-12-09 00:00:00,81,48,48,0,10001
596,1,4,PO-00000596,2024-12-09 00:00:00,160,24,24,0,10001
597,1,10,PO-00000597,2024-12-09 00:00:00,130,24,19,0,10001
598,1,11,PO-00000598,2024-12-09 00:00:00,155,12,12,0,10001
599,1,9,PO-00000599,2024-12-09 00:00:00,153,12,12,0,10001
600,1,9,PO-00000600,2024-12-09 00:00:00,45,12,12,0,10001
601,1,6,PO-00000601,2024-12-09 00:00:00,42,24,24,0,10001
602,1,12,PO-00000602,2024-12-09 00:00:00,84,24,24,0,10001
603,1,4,PO-00000603,2024-12-09 00:00:00,172,24,24,0,10001
604,1,5,PO-00000604,2024-12-09 00:00:00,41,24,24,0,10001
605,1,1,PO-00000605,2024-12-09 00:00:00,73,12,12,0,10001
606,1,6,PO-00000606,2024-12-09 00:00:00,162,24,24,0,10001
607,1,1,PO-00000607,2024-12-09 00:00:00,193,24,24,1,10001
608,1,2,PO-00000608,2024-12-09 00:00:00,110,48,48,0,10001
609,1,8,PO-00000609,2024-12-09 00:00:00,44,24,24,0,10001
610,1,8,PO-00000610,2024-12-09 00:00:00,80,12,12,0,10001
611,1,8,PO-00000611,2024-12-09 00:00:00,8,12,12,0,10001
612,1,5,PO-00000612,2024-12-09 00:00:00,125,12,12,0,10001
613,1,5,PO-00000613,2025-01-10 00:00:00,29,48,48,0,10001
614,1,11,PO-00000614,2025-01-10 00:00:00,179,12,12,0,10001
615,1,8,PO-00000615,2025-01-10 00:00:00,176,12,12,0,10001
616,1,9,PO-00000616,2025-01-10 00:00:00,165,12,12,0,10001
617,1,9,PO-00000617,2025-01-10 00:00:00,81,24,24,0,10001
618,1,8,PO-00000618,2025-01-10 00:00:00,44,12,12,0,10001
619,1,12,PO-00000619,2025-01-10 00:00:00,144,24,24,0,10001
620,1,10,PO-00000620,2025-01-10 00:00:00,130,24,24,0,10001
621,1,10,PO-00000621,2025-01-10 00:00:00,22,48,48,0,10001
622,1,7,PO-00000622,2025-01-10 00:00:00,139,24,24,0,10001
623,1,2,PO-00000623,2025-01-10 00:00:00,134,24,24,0,10001
624,1,3,PO-00000624,2025-01-10 00:00:00,183,12,12,0,10001
625,1,7,PO-00000625,2025-01-10 00:00:00,175,12,12,0,10001
626,1,1,PO-00000626,2025-01-10 00:00:00,49,24,24,0,10001
627,1,5,PO-00000627,2025-01-10 00:00:00,137,24,24,0,10001
628,1,8,PO-00000628,2025-01-10 00:00:00,68,12,12,0,10001
629,1,1,PO-00000629,2025-01-10 00:00:00,157,24,24,0,10001
630,1,3,PO-00000630,2025-01-10 00:00:00,3,12,12,0,10001
631,1,4,PO-00000631,2025-02-07 00:00:00,172,24,24,0,10001
632,1,12,PO-00000632,2025-02-07 00:00:00,192,12,12,0,10001
633,1,3,PO-00000633,2025-02-07 00:00:00,195,12,12,0,10001
634,1,12,PO-00000634,2025-02-07 00:00:00,36,48,48,0,10001
635,1,11,PO-00000635,2025-02-07 00:00:00,179,24,24,0,10001
636,1,4,PO-00000636,2025-02-07 00:00:00,76,12,8,0,10001
637,1,5,PO-00000637,2025-02-07 00:00:00,149,24,24,0,10001
638,1,10,PO-00000638,2025-02-07 00:00:00,142,24,24,0,10001
639,1,1,PO-00000639,2025-02-07 00:00:00,193,12,12,0,10001
640,1,7,PO-00000640,2025-02-07 00:00:00,7,24,24,0,10001
641,1,1,PO-00000641,2025-02-07 00:00:00,157,24,24,2,10001
642,1,5,PO-00000642,2025-02-07 00:00:00,53,12,12,0,10001
643,1,1,PO-00000643,2025-02-07 00:00:00,61,24,24,0,10001
644,1,4,PO-00000644,2025-02-07 00:00:00,124,12,12,0,10001
645,1,2,PO-00000645,2025-02-07 00:00:00,182,24,24,0,10001
646,1,11,PO-00000646,2025-02-10 00:00:00,143,12,12,0,10001
647,1,8,PO-00000647,2025-02-10 00:00:00,32,48,48,0,10001
648,1,11,PO-00000648,2025-02-10 00:00:00,155,24,24,0,10001
649,1,12,PO-00000649,2025-02-10 00:00:00,84,24,24,2,10001
650,1,10,PO-00000650,2025-02-10 00:00:00,166,12,12,0,10001
651,1,3,PO-00000651,2025-02-10 00:00:00,135,24,24,0,10001
652,1,11,PO-00000652,2025-02-10 00:00:00,167,24,24,0,10001
653,1,6,PO-00000653,2025-02-10 00:00:00,186,24,24,0,10001
654,1,12,PO-00000654,2025-02-10 00:00:00,120,48,48,1,10001
655,1,7,PO-00000655,2025-02-10 00:00:00,151,12,12,0,10001
656,1,7,PO-00000656,2025-02-10 00:00:00,7,12,12,0,10001
657,1,5,PO-00000657,2025-02-10 00:00:00,161,48,48,0,10001
658,1,12,PO-00000658,2025-02-10 00:00:00,144,24,24,0,10001
659,1,3,PO-00000659,2025-02-10 00:00:00,147,48,48,0,10001
660,1,1,PO-00000660,2025-02-10 00:00:00,97,24,24,0,10001
661,1,8,PO-00000661,2025-02-10 00:00:00,20,24,24,0,10001
662,1,1,PO-00000662,2025-02-10 00:00:00,13,24,24,0,10001
663,1,3,PO-00000663,2025-02-10 00:00:00,27,24,24,0,10001
664,1,5,PO-00000664,2025-02-10 00:00:00,17,48,48,0,10001
665,1,7,PO-00000665,2025-02-10 00:00:00,79,12,12,0,10001
666,1,9,PO-00000666,2025-02-10 00:00:00,9,24,24,0,10001
667,1,6,PO-00000667,2025-02-10 00:00:00,174,24,24,0,10001
668,1,9,PO-00000668,2025-02-10 00:00:00,117,12,12,0,10001
669,1,12,PO-00000669,2025-02-10 00:00:00,156,24,24,0,10001
670,1,5,PO-00000670,2025-02-10 00:00:00,173,24,24,0,10001
671,1,2,PO-00000671,2025-02-10 00:00:00,158,48,48,0,10001
672,1,11,PO-00000672,2025-02-10 00:00:00,179,24,24,0,10001
673,1,1,PO-00000673,2025-02-10 00:00:00,25,12,12,0,10001
674,1,11,PO-00000674,2025-02-10 00:00:00,71,12,12,0,10001
675,1,12,PO-00000675,2025-02-10 00:00:00,192,24,24,0,10001
676,1,1,PO-00000676,2025-02-10 00:00:00,61,12,12,0,10001
677,1,11,PO-00000677,2025-02-10 00:00:00,47,12,12,0,10001
678,1,2,PO-00000678,2024-12-06 00:00:00,110,24,24,0,10001
679,1,5,PO-00000679,2024-12-06 00:00:00,137,24,24,0,10001
680,1,7,PO-00000680,2024-12-06 00:00:00,91,24,20,0,10001
681,1,11,PO-00000681,2024-12-06 00:00:00,155,24,24,0,10001
682,1,6,PO-00000682,2024-12-06 00:00:00,30,24,24,0,10001
683,1,3,PO-00000683,2024-12-06 00:00:00,147,24,24,0,10001
684,1,4,PO-00000684,2024-12-06 00:00:00,16,24,24,0,10001
685,1,10,PO-00000685,2024-12-06 00:00:00,34,24,22,0,10001
686,1,5,PO-00000686,2024-12-06 00:00:00,197,12,12,0,10001
687,1,9,PO-00000687,2024-12-06 00:00:00,165,24,24,0,10001
688,1,8,PO-00000688,2024-12-06 00:00:00,140,48,48,0,10001
689,1,12,PO-00000689,2024-12-06 00:00:00,84,24,24,0,10001
690,1,8,PO-00000690,2024-12-06 00:00:00,164,24,24,0,10001
691,1,4,PO-00000691,2024-12-06 00:00:00,52,48,48,0,10001
692,1,4,PO-00000692,2024-12-06 00:00:00,64,12,12,0,10001
693,1,11,PO-00000693,2024-12-06 00:00:00,83,48,48,0,10001
694,1,5,PO-00000694,2024-12-06 00:00:00,185,12,12,0,10001
695,1,5,PO-00000695,2024-12-06 00:00:00,89,24,24,0,10001
696,1,5,PO-00000696,2024-12-06 00:00:00,29,24,24,0,10001
697,1,1,PO-00000697,2024-12-06 00:00:00,181,12,12,0,10001
698,1,8,PO-00000698,2024-12-06 00:00:00,44,48,48,0,10001
699,1,10,PO-00000699,2024-12-06 00:00:00,190,24,24,0,10001
700,1,12,PO-00000700,2025-02-23 00:00:00,12,48,48,0,10001
701,1,10,PO-00000701,2025-02-23 00:00:00,34,12,12,0,10001
702,1,12,PO-00000702,2025-02-23 00:00:00,60,12,12,0,10001
703,1,11,PO-00000703,2025-02-23 00:00:00,107,24,24,0,10001
704,1,7,PO-00000704,2025-02-23 00:00:00,175,12,12,0,10001
705,1,10,PO-00000705,2025-02-23 00:00:00,58,24,24,0,10001
706,1,5,PO-00000706,2025-02-23 00:00:00,29,24,24,0,10001
707,1,6,PO-00000707,2025-02-23 00:00:00,66,24,24,0,10001
708,1,7,PO-00000708,2025-02-23 00:00:00,55,48,48,0,10001
709,1,1,PO-00000709,2025-02-23 00:00:00,145,12,12,0,10001
710,1,2,PO-00000710,2025-02-23 00:00:00,38,12,12,0,10001
711,1,3,PO-00000711,2025-02-23 00:00:00,159,12,12,0,10001
712,1,3,PO-00000712,2025-02-23 00:00:00,195,12,12,0,10001
713,1,11,PO-00000713,2025-02-23 00:00:00,83,12,12,0,10001
714,1,3,PO-00000714,2025-02-23 00:00:00,183,24,24,0,10001
715,1,11,PO-00000715,2025-02-23 00:00:00,23,24,24,0,10001
716,1,9,PO-00000716,2025-02-23 00:00:00,177,48,48,0,10001
717,1,8,PO-00000717,2025-04-23 00:00:00,140,24,24,0,10001
718,1,5,PO-00000718,2025-04-23 00:00:00,197,24,24,0,10001
719,1,12,PO-00000719,2025-04-23 00:00:00,168,12,12,0,10001
720,1,11,PO-00000720,2025-04-23 00:00:00,83,12,12,0,10001
721,1,3,PO-00000721,2025-04-23 00:00:00,3,12,12,0,10001
722,1,7,PO-00000722,2025-04-23 00:00:00,79,12,12,0,10001
723,1,2,PO-00000723,2025-04-23 00:00:00,110,12,12,0,10001
724,1,6,PO-00000724,2025-04-23 00:00:00,18,24,19,0,10001
725,1,6,PO-00000725,2025-04-23 00:00:00,90,12,12,0,10001
726,1,4,PO-00000726,2025-04-23 00:00:00,160,12,12,0,10001
727,1,2,PO-00000727,2025-04-23 00:00:00,2,12,12,0,10001
728,1,8,PO-00000728,2025-04-23 00:00:00,92,24,24,0,10001
729,1,4,PO-00000729,2025-04-23 00:00:00,112,24,24,0,10001
730,1,11,PO-00000730,2025-04-23 00:00:00,155,24,24,0,10001
731,1,2,PO-00000731,2025-04-23 00:00:00,134,48,48,0,10001
732,1,9,PO-00000732,2025-04-23 00:00:00,165,24,24,0,10001
733,1,3,PO-00000733,2025-04-23 00:00:00,51,12,12,0,10001
734,1,7,PO-00000734,2025-04-23 00:00:00,67,24,23,0,10001
735,1,8,PO-00000735,2025-04-23 00:00:00,20,12,12,0,10001
736,1,2,PO-00000736,2025-04-23 00:00:00,26,12,12,0,10001
737,1,2,PO-00000737,2025-04-23 00:00:00,38,12,12,0,10001
738,1,9,PO-00000738,2025-04-23 00:00:00,153,24,24,1,10001
739,1,6,PO-00000739,2025-04-23 00:00:00,42,24,24,0,10001
740,1,12,PO-00000740,2025-04-23 00:00:00,96,12,12,0,10001
741,1,6,PO-00000741,2025-04-23 00:00:00,162,12,11,0,10001
742,1,1,PO-00000742,2025-04-23 00:00:00,61,12,12,1,10001
743,1,2,PO-00000743,2025-04-23 00:00:00,182,24,24,0,10001
744,1,6,PO-00000744,2025-04-23 00:00:00,174,24,24,0,10001
745,1,4,PO-00000745,2025-04-23 00:00:00,28,48,48,0,10001
746,1,2,PO-00000746,2025-04-23 00:00:00,170,24,24,0,10001
747,1,4,PO-00000747,2025-04-23 00:00:00,64,24,24,0,10001
748,1,5,PO-00000748,2025-04-19 00:00:00,101,12,12,0,10001
749,1,10,PO-00000749,2025-04-19 00:00:00,142,12,12,0,10001
750,1,9,PO-00000750,2025-04-19 00:00:00,93,24,24,0,10001
